Contract,Date,pre close,Pre settle,Open,High,Low,Close,Settle,ch1,ch2,Volume,Amount,OI,
bc2303,20230119,63070.0,62500.0,63510.0,64070.0,62040.0,62360.0,63010.0,-140.0,510.0,14173.0,446560.515,13542.0,
bc2303,20230120,62360.0,63010.0,62200.0,63300.0,62100.0,63040.0,62810.0,30.0,-200.0,11083.0,348091.325,11873.0,
bc2303,20230130,63040.0,62810.0,62900.0,62900.0,61820.0,61910.0,62380.0,-900.0,-430.0,8432.0,263019.58,9599.0,
bc2303,20230131,61910.0,62380.0,62290.0,62350.0,61750.0,61830.0,62080.0,-550.0,-300.0,7344.0,227980.725,7251.0,
bc2303,20230201,61830.0,62080.0,61620.0,62580.0,61550.0,62250.0,62020.0,170.0,-60.0,5990.0,185751.02,6278.0,
bc2303,20230202,62250.0,62020.0,62140.0,62150.0,61410.0,61640.0,61800.0,-380.0,-220.0,3015.0,93171.47,5798.0,
bc2303,20230203,61640.0,61800.0,61530.0,61930.0,60940.0,61380.0,61400.0,-420.0,-400.0,2751.0,84463.5,5302.0,
bc2303,20230206,61380.0,61400.0,61380.0,61480.0,60730.0,60880.0,61090.0,-520.0,-310.0,2050.0,62622.315,5184.0,
bc2303,20230207,60880.0,61090.0,60810.0,60910.0,60170.0,60910.0,60550.0,-180.0,-540.0,1213.0,36727.565,5045.0,
bc2303,20230208,60910.0,60550.0,60380.0,61270.0,60320.0,61100.0,60790.0,550.0,240.0,831.0,25260.68,5104.0,
bc2303,20230209,61100.0,60790.0,61360.0,61370.0,60580.0,61290.0,61030.0,500.0,240.0,238.0,7262.785,5057.0,
bc2303,20230210,61290.0,61030.0,61160.0,61540.0,60710.0,61050.0,61090.0,20.0,60.0,445.0,13592.73,5066.0,
bc2303,20230213,61050.0,61090.0,61020.0,61100.0,60390.0,60750.0,60690.0,-340.0,-400.0,517.0,15688.795,5067.0,
bc2303,20230214,60750.0,60690.0,60980.0,61350.0,60790.0,61210.0,61080.0,520.0,390.0,392.0,11971.92,5109.0,
bc2303,20230215,61210.0,61080.0,61200.0,61740.0,60890.0,61190.0,61340.0,110.0,260.0,619.0,18987.24,5047.0,
bc2303,20230216,61190.0,61340.0,60790.0,61220.0,60390.0,61130.0,60800.0,-210.0,-540.0,297.0,9029.495,5039.0,
bc2303,20230217,61130.0,60800.0,61500.0,61980.0,61190.0,61410.0,61650.0,610.0,850.0,486.0,14981.02,5082.0,
bc2303,20230220,61410.0,61650.0,61300.0,61860.0,61190.0,61860.0,61470.0,210.0,-180.0,513.0,15769.2,5085.0,
bc2303,20230221,61860.0,61470.0,62280.0,62630.0,62190.0,62620.0,62330.0,1150.0,860.0,252.0,7853.94,4979.0,
bc2303,20230222,62620.0,62330.0,62800.0,63620.0,62590.0,62590.0,62800.0,260.0,470.0,360.0,11305.435,4938.0,
bc2303,20230223,62590.0,62800.0,62590.0,62680.0,62230.0,62270.0,62550.0,-530.0,-250.0,168.0,5254.765,5032.0,
bc2303,20230224,62270.0,62550.0,62240.0,62410.0,61700.0,61920.0,62110.0,-630.0,-440.0,288.0,8944.66,4849.0,
bc2303,20230227,61920.0,62110.0,61700.0,61700.0,60650.0,60650.0,61050.0,-1460.0,-1060.0,82.0,2503.31,4854.0,
bc2303,20230228,60650.0,61050.0,60670.0,62030.0,60670.0,61430.0,61170.0,380.0,120.0,44.0,1345.93,4820.0,
bc2304,20230103,59190.0,59090.0,59050.0,59100.0,58210.0,58670.0,58460.0,-420.0,-630.0,1074.0,31395.385,1318.0,
bc2304,20230104,58670.0,58460.0,58380.0,58670.0,57400.0,57400.0,57920.0,-1060.0,-540.0,1922.0,55668.805,2021.0,
bc2304,20230105,57400.0,57920.0,56910.0,57370.0,56840.0,57100.0,57070.0,-820.0,-850.0,2141.0,61104.04,2524.0,
bc2304,20230106,57100.0,57070.0,57740.0,58280.0,57740.0,58100.0,58020.0,1030.0,950.0,1618.0,46938.675,3015.0,
bc2304,20230109,58100.0,58020.0,57710.0,59200.0,57610.0,59010.0,58630.0,990.0,610.0,3116.0,91347.62,3898.0,
bc2304,20230110,59010.0,58630.0,59360.0,59750.0,59240.0,59500.0,59470.0,870.0,840.0,2251.0,66944.38,4235.0,
bc2304,20230111,59500.0,59470.0,59740.0,60880.0,59650.0,60780.0,60210.0,1310.0,740.0,3058.0,92076.06,4818.0,
bc2304,20230112,60780.0,60210.0,60860.0,61860.0,60860.0,61500.0,61530.0,1290.0,1320.0,3785.0,116463.28,5278.0,
bc2304,20230113,61500.0,61530.0,61610.0,62150.0,61290.0,61440.0,61690.0,-90.0,160.0,3526.0,108763.645,5795.0,
bc2304,20230116,61440.0,61690.0,61360.0,61710.0,60950.0,61490.0,61490.0,-200.0,-200.0,2747.0,84456.715,6236.0,
bc2304,20230117,61490.0,61490.0,61610.0,61680.0,61170.0,61170.0,61410.0,-320.0,-80.0,2583.0,79313.68,6306.0,
bc2304,20230118,61170.0,61410.0,61720.0,63140.0,61600.0,63010.0,62510.0,1600.0,1100.0,4481.0,140068.775,6936.0,
bc2304,20230119,63010.0,62510.0,63650.0,64120.0,62070.0,62580.0,63010.0,70.0,500.0,5616.0,176933.365,7880.0,
bc2304,20230120,62580.0,63010.0,62360.0,63660.0,62270.0,63590.0,62970.0,580.0,-40.0,5690.0,179157.125,9642.0,
bc2304,20230130,63590.0,62970.0,63120.0,63120.0,62020.0,62060.0,62480.0,-910.0,-490.0,5544.0,173194.615,10720.0,
bc2304,20230131,62060.0,62480.0,62450.0,62490.0,61890.0,61940.0,62210.0,-540.0,-270.0,6708.0,208667.575,11955.0,
bc2304,20230201,61940.0,62210.0,61560.0,62720.0,61560.0,62450.0,62220.0,240.0,10.0,7211.0,224337.045,13044.0,
bc2304,20230202,62450.0,62220.0,62280.0,62290.0,61480.0,61710.0,61880.0,-510.0,-340.0,11681.0,361434.275,12756.0,
bc2304,20230203,61710.0,61880.0,61650.0,62090.0,61100.0,61560.0,61570.0,-320.0,-310.0,12043.0,370778.625,13321.0,
bc2304,20230206,61560.0,61570.0,61400.0,61660.0,60800.0,60990.0,61190.0,-580.0,-380.0,12309.0,376616.23,13147.0,
bc2304,20230207,60990.0,61190.0,60800.0,61010.0,60290.0,60980.0,60710.0,-210.0,-480.0,9925.0,301285.94,12866.0,
bc2304,20230208,60980.0,60710.0,60690.0,61420.0,60390.0,61320.0,60910.0,610.0,200.0,7012.0,213576.625,12754.0,
bc2304,20230209,61320.0,60910.0,61500.0,61600.0,60660.0,61400.0,61130.0,490.0,220.0,8464.0,258725.72,12413.0,
bc2304,20230210,61400.0,61130.0,61470.0,61650.0,60830.0,61150.0,61170.0,20.0,40.0,10884.0,332919.17,12028.0,
bc2304,20230213,61150.0,61170.0,61100.0,61210.0,60460.0,60770.0,60820.0,-400.0,-350.0,8860.0,269459.755,11633.0,
bc2304,20230214,60770.0,60820.0,60980.0,61430.0,60850.0,61340.0,61190.0,520.0,370.0,7205.0,220447.13,11362.0,
bc2304,20230215,61340.0,61190.0,61500.0,61880.0,60990.0,61290.0,61420.0,100.0,230.0,12368.0,379869.295,11389.0,
bc2304,20230216,61290.0,61420.0,60720.0,61300.0,60440.0,61150.0,60870.0,-270.0,-550.0,9530.0,290062.725,11619.0,
bc2304,20230217,61150.0,60870.0,61320.0,62030.0,61150.0,61550.0,61600.0,680.0,730.0,10839.0,333885.12,11302.0,
bc2304,20230220,61550.0,61600.0,61420.0,61980.0,61240.0,61950.0,61620.0,350.0,20.0,8619.0,265581.53,11153.0,
bc2304,20230221,61950.0,61620.0,62260.0,62680.0,62210.0,62660.0,62400.0,1040.0,780.0,7178.0,223954.205,10663.0,
bc2304,20230222,62660.0,62400.0,62750.0,63240.0,62610.0,62680.0,62930.0,280.0,530.0,10456.0,329041.195,10272.0,
bc2304,20230223,62680.0,62930.0,62720.0,62910.0,62340.0,62440.0,62660.0,-490.0,-270.0,9022.0,282680.85,9343.0,
bc2304,20230224,62440.0,62660.0,62640.0,62690.0,61490.0,61980.0,61990.0,-680.0,-670.0,13558.0,420246.965,7069.0,
bc2304,20230227,61980.0,61990.0,61500.0,61710.0,60620.0,60680.0,61230.0,-1310.0,-760.0,12306.0,376805.98,4265.0,
bc2304,20230228,60680.0,61230.0,61190.0,61470.0,60900.0,61450.0,61150.0,220.0,-80.0,5181.0,158417.21,3863.0,
bc2305,20230103,59140.0,59050.0,58360.0,58840.0,58220.0,58760.0,58550.0,-290.0,-500.0,351.0,10276.14,679.0,
bc2305,20230104,58760.0,58550.0,58220.0,58560.0,57470.0,57580.0,57910.0,-970.0,-640.0,832.0,24093.77,1091.0,
bc2305,20230105,57580.0,57910.0,56980.0,57420.0,56910.0,57100.0,57100.0,-810.0,-810.0,627.0,17902.75,1449.0,
bc2305,20230106,57100.0,57100.0,58160.0,58220.0,57810.0,58130.0,57990.0,1030.0,890.0,1656.0,48020.95,2114.0,
bc2305,20230109,58130.0,57990.0,57710.0,59290.0,57670.0,59000.0,58660.0,1010.0,670.0,1631.0,47843.51,2548.0,
bc2305,20230110,59000.0,58660.0,59230.0,59700.0,59220.0,59490.0,59450.0,830.0,790.0,349.0,10375.215,2659.0,
bc2305,20230111,59490.0,59450.0,59710.0,60750.0,59580.0,60640.0,60050.0,1190.0,600.0,405.0,12161.095,2785.0,
bc2305,20230112,60640.0,60050.0,60930.0,61760.0,60930.0,61450.0,61480.0,1400.0,1430.0,742.0,22811.615,2938.0,
bc2305,20230113,61450.0,61480.0,61450.0,62000.0,61240.0,61390.0,61590.0,-90.0,110.0,1108.0,34121.105,3249.0,
bc2305,20230116,61390.0,61590.0,61070.0,61620.0,61070.0,61390.0,61400.0,-200.0,-190.0,485.0,14890.81,3352.0,
bc2305,20230117,61390.0,61400.0,61540.0,61540.0,61160.0,61180.0,61330.0,-220.0,-70.0,616.0,18889.75,3438.0,
bc2305,20230118,61180.0,61330.0,61580.0,63040.0,61560.0,62850.0,62450.0,1520.0,1120.0,719.0,22451.055,3644.0,
bc2305,20230119,62850.0,62450.0,63670.0,64000.0,62000.0,62490.0,62860.0,40.0,410.0,628.0,19741.105,3881.0,
bc2305,20230120,62490.0,62860.0,62230.0,63290.0,62230.0,63050.0,62890.0,190.0,30.0,287.0,9025.81,3999.0,
bc2305,20230130,63050.0,62890.0,62850.0,62850.0,61980.0,62010.0,62250.0,-880.0,-640.0,261.0,8123.71,4146.0,
bc2305,20230131,62010.0,62250.0,62060.0,62350.0,61840.0,61860.0,62130.0,-390.0,-120.0,1898.0,58965.805,5036.0,
bc2305,20230201,61860.0,62130.0,61690.0,62940.0,61630.0,62310.0,62250.0,180.0,120.0,1921.0,59798.3,5703.0,
bc2305,20230202,62310.0,62250.0,62070.0,62170.0,61440.0,61710.0,61840.0,-540.0,-410.0,1591.0,49193.76,5905.0,
bc2305,20230203,61710.0,61840.0,61690.0,62040.0,61040.0,61540.0,61420.0,-300.0,-420.0,2049.0,62928.685,6157.0,
bc2305,20230206,61540.0,61420.0,61630.0,61630.0,60560.0,61000.0,61120.0,-420.0,-300.0,1912.0,58437.12,6094.0,
bc2305,20230207,61000.0,61120.0,60870.0,61000.0,60320.0,60960.0,60710.0,-160.0,-410.0,2662.0,80807.79,6511.0,
bc2305,20230208,60960.0,60710.0,60590.0,61370.0,60400.0,61300.0,60860.0,590.0,150.0,2345.0,71364.125,6675.0,
bc2305,20230209,61300.0,60860.0,61460.0,61500.0,60640.0,61340.0,61080.0,480.0,220.0,3016.0,92115.59,6853.0,
bc2305,20230210,61340.0,61080.0,61360.0,61600.0,60820.0,61120.0,61170.0,40.0,90.0,2685.0,82128.325,7167.0,
bc2305,20230213,61120.0,61170.0,61140.0,61190.0,60480.0,60850.0,60840.0,-320.0,-330.0,1810.0,55063.49,7332.0,
bc2305,20230214,60850.0,60840.0,61100.0,61420.0,60860.0,61310.0,61200.0,470.0,360.0,1805.0,55234.825,7306.0,
bc2305,20230215,61310.0,61200.0,61340.0,61860.0,61020.0,61350.0,61430.0,150.0,230.0,2787.0,85612.695,7421.0,
bc2305,20230216,61350.0,61430.0,60890.0,61310.0,60500.0,61160.0,60910.0,-270.0,-520.0,2642.0,80471.875,7437.0,
bc2305,20230217,61160.0,60910.0,61380.0,61980.0,61200.0,61590.0,61590.0,680.0,680.0,3771.0,116143.885,7397.0,
bc2305,20230220,61590.0,61590.0,61420.0,62040.0,61270.0,62000.0,61720.0,410.0,130.0,4124.0,127277.355,7831.0,
bc2305,20230221,62000.0,61720.0,62400.0,62760.0,62300.0,62740.0,62470.0,1020.0,750.0,4340.0,135573.45,8191.0,
bc2305,20230222,62740.0,62470.0,62820.0,63320.0,62690.0,62820.0,63030.0,350.0,560.0,5629.0,177403.14,8812.0,
bc2305,20230223,62820.0,63030.0,62900.0,63020.0,62500.0,62580.0,62790.0,-450.0,-240.0,5200.0,163273.04,9829.0,
bc2305,20230224,62580.0,62790.0,62580.0,62830.0,61630.0,62180.0,62100.0,-610.0,-690.0,8141.0,252783.18,12747.0,
bc2305,20230227,62180.0,62100.0,61510.0,61900.0,60850.0,60890.0,61350.0,-1210.0,-750.0,8085.0,248036.925,12821.0,
bc2305,20230228,60890.0,61350.0,61080.0,61650.0,61060.0,61640.0,61320.0,290.0,-30.0,4731.0,145057.705,12911.0,
bc2306,20230103,59310.0,59310.0,58250.0,58250.0,57320.0,57320.0,57720.0,-1990.0,-1590.0,4.0,115.45,4.0,
bc2306,20230104,57320.0,57720.0,57830.0,57830.0,57640.0,57690.0,57720.0,-30.0,0.0,3.0,86.58,4.0,
bc2306,20230105,57690.0,57720.0,,,,57250.0,57250.0,-470.0,-470.0,0.0,0.0,4.0,
bc2306,20230106,57250.0,57250.0,,,,57250.0,57250.0,0.0,0.0,0.0,0.0,4.0,
bc2306,20230109,57250.0,57250.0,59010.0,59920.0,59010.0,59110.0,59300.0,1860.0,2050.0,7.0,207.565,5.0,
bc2306,20230110,59110.0,59300.0,,,,59300.0,59300.0,0.0,0.0,0.0,0.0,5.0,
bc2306,20230111,59300.0,59300.0,59720.0,60160.0,59720.0,60160.0,59860.0,860.0,560.0,6.0,179.595,8.0,
bc2306,20230112,60160.0,59860.0,60880.0,61480.0,60880.0,61480.0,61180.0,1620.0,1320.0,2.0,61.18,8.0,
bc2306,20230113,61480.0,61180.0,61280.0,61280.0,61250.0,61250.0,61270.0,70.0,90.0,4.0,122.545,12.0,
bc2306,20230116,61250.0,61270.0,61190.0,61190.0,61190.0,61190.0,61190.0,-80.0,-80.0,1.0,30.595,12.0,
bc2306,20230117,61190.0,61190.0,61270.0,61270.0,61180.0,61180.0,61220.0,-10.0,30.0,2.0,61.225,11.0,
bc2306,20230118,61180.0,61220.0,61490.0,62810.0,61470.0,62810.0,62170.0,1590.0,950.0,9.0,279.785,9.0,
bc2306,20230119,62810.0,62170.0,63550.0,63550.0,62500.0,62500.0,63220.0,330.0,1050.0,4.0,126.455,8.0,
bc2306,20230120,62500.0,63220.0,62730.0,62730.0,62730.0,62730.0,62730.0,-490.0,-490.0,1.0,31.365,7.0,
bc2306,20230130,62730.0,62730.0,62730.0,62730.0,61940.0,61940.0,62690.0,-790.0,-40.0,218.0,6833.99,214.0,
bc2306,20230131,61940.0,62690.0,62100.0,62200.0,61720.0,61730.0,61880.0,-960.0,-810.0,956.0,29582.13,1107.0,
bc2306,20230201,61730.0,61880.0,61560.0,62500.0,61560.0,62160.0,62060.0,280.0,180.0,639.0,19830.77,1503.0,
bc2306,20230202,62160.0,62060.0,61960.0,61990.0,61360.0,61650.0,61700.0,-410.0,-360.0,736.0,22707.085,1935.0,
bc2306,20230203,61650.0,61700.0,61630.0,61940.0,60980.0,61460.0,61490.0,-240.0,-210.0,582.0,17896.35,2234.0,
bc2306,20230206,61460.0,61490.0,61380.0,61530.0,60780.0,60910.0,61080.0,-580.0,-410.0,734.0,22416.905,2603.0,
bc2306,20230207,60910.0,61080.0,60790.0,60840.0,60280.0,60750.0,60620.0,-330.0,-460.0,549.0,16640.19,2921.0,
bc2306,20230208,60750.0,60620.0,60470.0,61240.0,60270.0,61230.0,60750.0,610.0,130.0,407.0,12364.1,3153.0,
bc2306,20230209,61230.0,60750.0,61360.0,61360.0,60610.0,61210.0,61050.0,460.0,300.0,576.0,17584.745,3469.0,
bc2306,20230210,61210.0,61050.0,61120.0,61500.0,60750.0,61030.0,61040.0,-20.0,-10.0,888.0,27104.98,3935.0,
bc2306,20230213,61030.0,61040.0,61030.0,61050.0,60420.0,60770.0,60780.0,-270.0,-260.0,575.0,17475.435,4205.0,
bc2306,20230214,60770.0,60780.0,61000.0,61360.0,60780.0,61340.0,61120.0,560.0,340.0,757.0,23134.31,4536.0,
bc2306,20230215,61340.0,61120.0,61340.0,61740.0,60920.0,61220.0,61410.0,100.0,290.0,924.0,28374.435,4910.0,
bc2306,20230216,61220.0,61410.0,60790.0,61250.0,60450.0,61110.0,60910.0,-300.0,-500.0,1398.0,42582.31,5403.0,
bc2306,20230217,61110.0,60910.0,61450.0,61940.0,61150.0,61470.0,61580.0,560.0,670.0,1865.0,57427.415,5758.0,
bc2306,20230220,61470.0,61580.0,61350.0,62000.0,61240.0,61950.0,61720.0,370.0,140.0,1398.0,43147.78,6154.0,
bc2306,20230221,61950.0,61720.0,62310.0,62690.0,62300.0,62690.0,62410.0,970.0,690.0,2078.0,64847.02,6635.0,
bc2306,20230222,62690.0,62410.0,62620.0,63220.0,62620.0,62770.0,62930.0,360.0,520.0,2329.0,73287.925,7112.0,
bc2306,20230223,62770.0,62930.0,62870.0,62930.0,62490.0,62570.0,62750.0,-360.0,-180.0,1805.0,56638.46,7590.0,
bc2306,20230224,62570.0,62750.0,62660.0,62780.0,61590.0,62120.0,62150.0,-630.0,-600.0,2522.0,78378.925,8205.0,
bc2306,20230227,62120.0,62150.0,61780.0,61830.0,60830.0,60890.0,61450.0,-1260.0,-700.0,2132.0,65512.895,8006.0,
bc2306,20230228,60890.0,61450.0,61160.0,61610.0,61060.0,61550.0,61330.0,100.0,-120.0,1145.0,35115.59,8049.0,
bc2307,20230103,58140.0,58140.0,,,,58140.0,58140.0,0.0,0.0,0.0,0.0,0.0,
bc2307,20230104,58140.0,58140.0,,,,58140.0,58140.0,0.0,0.0,0.0,0.0,0.0,
bc2307,20230105,58140.0,58140.0,,,,57330.0,57330.0,-810.0,-810.0,0.0,0.0,0.0,
bc2307,20230106,57330.0,57330.0,,,,57330.0,57330.0,0.0,0.0,0.0,0.0,0.0,
bc2307,20230109,57330.0,57330.0,,,,57330.0,57330.0,0.0,0.0,0.0,0.0,0.0,
bc2307,20230110,57330.0,57330.0,,,,57330.0,57330.0,0.0,0.0,0.0,0.0,0.0,
bc2307,20230111,57330.0,57330.0,,,,57330.0,57330.0,0.0,0.0,0.0,0.0,0.0,
bc2307,20230112,57330.0,57330.0,61800.0,61800.0,61800.0,61800.0,61800.0,4470.0,4470.0,1.0,30.9,1.0,
bc2307,20230113,61800.0,61800.0,,,,61800.0,61800.0,0.0,0.0,0.0,0.0,1.0,
bc2307,20230116,61800.0,61800.0,,,,61750.0,61750.0,-50.0,-50.0,0.0,0.0,1.0,
bc2307,20230117,61750.0,61750.0,,,,61750.0,61750.0,0.0,0.0,0.0,0.0,1.0,
bc2307,20230118,61750.0,61750.0,,,,61750.0,61750.0,0.0,0.0,0.0,0.0,1.0,
bc2307,20230119,61750.0,61750.0,,,,61750.0,61750.0,0.0,0.0,0.0,0.0,1.0,
bc2307,20230120,61750.0,61750.0,,,,61750.0,61750.0,0.0,0.0,0.0,0.0,1.0,
bc2307,20230130,61750.0,61750.0,,,,61750.0,61750.0,0.0,0.0,0.0,0.0,1.0,
bc2307,20230131,61750.0,61750.0,,,,61750.0,61750.0,0.0,0.0,0.0,0.0,1.0,
bc2307,20230201,61750.0,61750.0,,,,61750.0,61750.0,0.0,0.0,0.0,0.0,1.0,
bc2307,20230202,61750.0,61750.0,,,,61750.0,61750.0,0.0,0.0,0.0,0.0,1.0,
bc2307,20230203,61750.0,61750.0,61040.0,61040.0,61040.0,61040.0,61040.0,-710.0,-710.0,1.0,30.52,2.0,
bc2307,20230206,61040.0,61040.0,,,,61040.0,61040.0,0.0,0.0,0.0,0.0,2.0,
bc2307,20230207,61040.0,61040.0,60810.0,60810.0,60810.0,60810.0,60810.0,-230.0,-230.0,1.0,30.405,2.0,
bc2307,20230208,60810.0,60810.0,61010.0,61010.0,61010.0,61010.0,61010.0,200.0,200.0,4.0,122.02,6.0,
bc2307,20230209,61010.0,61010.0,,,,61010.0,61010.0,0.0,0.0,0.0,0.0,6.0,
bc2307,20230210,61010.0,61010.0,60720.0,60720.0,60720.0,60720.0,60720.0,-290.0,-290.0,1.0,30.36,7.0,
bc2307,20230213,60720.0,60720.0,,,,60720.0,60720.0,0.0,0.0,0.0,0.0,7.0,
bc2307,20230214,60720.0,60720.0,,,,60720.0,60720.0,0.0,0.0,0.0,0.0,7.0,
bc2307,20230215,60720.0,60720.0,61640.0,61640.0,61640.0,61640.0,61640.0,920.0,920.0,2.0,61.64,5.0,
bc2307,20230216,61640.0,61640.0,,,,61640.0,61640.0,0.0,0.0,0.0,0.0,5.0,
bc2307,20230217,61640.0,61640.0,,,,61640.0,61640.0,0.0,0.0,0.0,0.0,5.0,
bc2307,20230220,61640.0,61640.0,,,,61640.0,61640.0,0.0,0.0,0.0,0.0,5.0,
bc2307,20230221,61640.0,61640.0,,,,62520.0,62520.0,880.0,880.0,0.0,0.0,5.0,
